duty_event_id,person_id,timestamp,date,duty_type,duration_hours,night_shift,intensity_level,deployment_id
DUT-0097-005,P-0097,2026-01-05T07:00:00,2026-01-05,DAY,10.68,False,4,DEP-0097-01
DUT-0097-006,P-0097,2026-01-06T10:00:00,2026-01-06,ADMIN,13.65,False,5,DEP-0097-01
DUT-0097-007,P-0097,2026-01-07T13:00:00,2026-01-07,PATROL,10.72,False,4,DEP-0097-01
DUT-0097-008,P-0097,2026-01-08T05:00:00,2026-01-08,PATROL,10.68,False,3,DEP-0097-01
DUT-0097-009,P-0097,2026-01-09T06:00:00,2026-01-09,DAY,10.45,False,4,DEP-0097-01
DUT-0097-024,P-0097,2026-01-24T13:00:00,2026-01-24,DAY,9.48,False,4,DEP-0097-01
DUT-0097-025,P-0097,2026-01-25T08:00:00,2026-01-25,DAY,10.12,False,5,DEP-0097-01
DUT-0097-026,P-0097,2026-01-26T13:00:00,2026-01-26,DAY,10.18,False,5,DEP-0097-01
DUT-0097-027,P-0097,2026-01-27T12:00:00,2026-01-27,DAY,9.14,False,4,DEP-0097-01
DUT-0097-028,P-0097,2026-01-28T11:00:00,2026-01-28,DAY,12.09,False,5,DEP-0097-01
DUT-0097-029,P-0097,2026-01-29T21:00:00,2026-01-29,PATROL,10.74,True,5,DEP-0097-01
DUT-0097-030,P-0097,2026-01-30T21:00:00,2026-01-30,NIGHT,11.56,True,5,DEP-0097-01
DUT-0097-031,P-0097,2026-01-31T07:00:00,2026-01-31,ADMIN,12.55,False,4,DEP-0097-01
DUT-0097-032,P-0097,2026-02-01T11:00:00,2026-02-01,ADMIN,12.03,False,4,DEP-0097-01
DUT-0097-033,P-0097,2026-02-02T13:00:00,2026-02-02,TRAINING_SUPPORT,10.05,False,4,DEP-0097-01
DUT-0097-034,P-0097,2026-02-03T10:00:00,2026-02-03,DAY,9.63,False,4,DEP-0097-01
DUT-0097-035,P-0097,2026-02-04T12:00:00,2026-02-04,PATROL,11.68,False,5,DEP-0097-01
DUT-0097-036,P-0097,2026-02-05T13:00:00,2026-02-05,DAY,11.27,False,5,DEP-0097-01
DUT-0097-037,P-0097,2026-02-06T10:00:00,2026-02-06,DAY,9.9,False,4,DEP-0097-01
DUT-0097-038,P-0097,2026-02-07T21:00:00,2026-02-07,NIGHT,10.71,True,5,DEP-0097-01
DUT-0097-039,P-0097,2026-02-08T21:00:00,2026-02-08,NIGHT,13.06,True,4,DEP-0097-01
DUT-0097-040,P-0097,2026-02-09T10:00:00,2026-02-09,ADMIN,13.22,False,5,DEP-0097-01
DUT-0097-041,P-0097,2026-02-10T10:00:00,2026-02-10,TRAINING_SUPPORT,9.46,False,4,DEP-0097-01
DUT-0097-042,P-0097,2026-02-11T08:00:00,2026-02-11,PATROL,9.01,False,4,DEP-0097-01
DUT-0097-043,P-0097,2026-02-12T21:00:00,2026-02-12,EMERGENCY,12.24,True,5,DEP-0097-01
DUT-0097-044,P-0097,2026-02-13T13:00:00,2026-02-13,PATROL,10.14,False,5,DEP-0097-01
DUT-0097-045,P-0097,2026-02-14T21:00:00,2026-02-14,NIGHT,9.14,True,3,DEP-0097-01
DUT-0097-046,P-0097,2026-02-15T09:00:00,2026-02-15,ADMIN,12.34,False,5,DEP-0097-01
DUT-0097-047,P-0097,2026-02-16T11:00:00,2026-02-16,PATROL,11.42,False,4,DEP-0097-01
DUT-0097-048,P-0097,2026-02-17T07:00:00,2026-02-17,DAY,12.03,False,3,DEP-0097-01
DUT-0097-049,P-0097,2026-02-18T11:00:00,2026-02-18,DAY,13.12,False,4,DEP-0097-01
DUT-0097-050,P-0097,2026-02-19T12:00:00,2026-02-19,TRAINING_SUPPORT,9.75,False,5,DEP-0097-01
DUT-0097-051,P-0097,2026-02-20T08:00:00,2026-02-20,ADMIN,13.6,False,5,DEP-0097-01
DUT-0097-052,P-0097,2026-02-21T21:00:00,2026-02-21,PATROL,10.75,True,4,DEP-0097-01
DUT-0097-053,P-0097,2026-02-22T21:00:00,2026-02-22,NIGHT,11.71,True,3,DEP-0097-01
DUT-0097-054,P-0097,2026-02-23T21:00:00,2026-02-23,NIGHT,8.21,True,5,DEP-0097-01
DUT-0097-055,P-0097,2026-02-24T21:00:00,2026-02-24,TRAINING_SUPPORT,11.13,True,5,
DUT-0097-056,P-0097,2026-02-25T21:00:00,2026-02-25,NIGHT,10.19,True,3,
DUT-0097-057,P-0097,2026-02-26T11:00:00,2026-02-26,PATROL,11.08,False,4,
DUT-0097-058,P-0097,2026-02-27T07:00:00,2026-02-27,PATROL,8.01,False,4,
DUT-0097-059,P-0097,2026-02-28T09:00:00,2026-02-28,DAY,12.02,False,4,
DUT-0097-060,P-0097,2026-03-01T12:00:00,2026-03-01,TRAINING_SUPPORT,7.34,False,3,
DUT-0097-061,P-0097,2026-03-02T10:00:00,2026-03-02,PATROL,11.2,False,5,
DUT-0097-062,P-0097,2026-03-03T05:00:00,2026-03-03,EMERGENCY,12.55,False,5,
DUT-0097-063,P-0097,2026-03-04T11:00:00,2026-03-04,DAY,12.21,False,3,
DUT-0097-064,P-0097,2026-03-05T21:00:00,2026-03-05,NIGHT,12.31,True,5,
DUT-0097-065,P-0097,2026-03-06T12:00:00,2026-03-06,DAY,12.39,False,5,
DUT-0097-066,P-0097,2026-03-07T09:00:00,2026-03-07,EMERGENCY,10.46,False,5,
DUT-0097-067,P-0097,2026-03-08T21:00:00,2026-03-08,PATROL,12.42,True,5,
DUT-0097-068,P-0097,2026-03-09T08:00:00,2026-03-09,PATROL,8.3,False,4,
DUT-0097-069,P-0097,2026-03-10T09:00:00,2026-03-10,DAY,12.4,False,5,
DUT-0097-070,P-0097,2026-03-11T21:00:00,2026-03-11,NIGHT,7.93,True,4,
DUT-0097-071,P-0097,2026-03-12T08:00:00,2026-03-12,TRAINING_SUPPORT,10.96,False,5,
DUT-0097-072,P-0097,2026-03-13T07:00:00,2026-03-13,DAY,8.36,False,4,
DUT-0097-073,P-0097,2026-03-14T06:00:00,2026-03-14,DAY,10.21,False,4,
DUT-0097-074,P-0097,2026-03-15T21:00:00,2026-03-15,EMERGENCY,11.24,True,5,
DUT-0097-075,P-0097,2026-03-16T10:00:00,2026-03-16,DAY,8.14,False,4,
DUT-0097-076,P-0097,2026-03-17T13:00:00,2026-03-17,ADMIN,9.83,False,4,
DUT-0097-086,P-0097,2026-03-27T21:00:00,2026-03-27,TRAINING_SUPPORT,9.31,True,5,
DUT-0097-087,P-0097,2026-03-28T09:00:00,2026-03-28,DAY,12.1,False,4,
DUT-0097-088,P-0097,2026-03-29T08:00:00,2026-03-29,TRAINING_SUPPORT,8.89,False,4,
DUT-0097-089,P-0097,2026-03-30T13:00:00,2026-03-30,TRAINING_SUPPORT,9.04,False,4,
DUT-0097-090,P-0097,2026-03-31T21:00:00,2026-03-31,EMERGENCY,9.86,True,5,
DUT-0097-091,P-0097,2026-04-01T10:00:00,2026-04-01,DAY,10.19,False,4,
DUT-0097-092,P-0097,2026-04-02T05:00:00,2026-04-02,ADMIN,9.06,False,3,
DUT-0097-093,P-0097,2026-04-03T06:00:00,2026-04-03,DAY,10.37,False,4,
DUT-0097-094,P-0097,2026-04-04T13:00:00,2026-04-04,DAY,8.62,False,5,
DUT-0097-095,P-0097,2026-04-05T06:00:00,2026-04-05,PATROL,10.87,False,5,
DUT-0097-096,P-0097,2026-04-06T12:00:00,2026-04-06,DAY,11.49,False,5,
DUT-0097-097,P-0097,2026-04-07T06:00:00,2026-04-07,DAY,11.11,False,5,
DUT-0097-098,P-0097,2026-04-08T06:00:00,2026-04-08,TRAINING_SUPPORT,12.34,False,4,
DUT-0097-099,P-0097,2026-04-09T11:00:00,2026-04-09,DAY,9.52,False,4,
DUT-0097-100,P-0097,2026-04-10T21:00:00,2026-04-10,PATROL,10.75,True,4,
DUT-0097-101,P-0097,2026-04-11T06:00:00,2026-04-11,TRAINING_SUPPORT,7.93,False,2,
DUT-0097-102,P-0097,2026-04-12T10:00:00,2026-04-12,DAY,4.54,False,1,
DUT-0097-103,P-0097,2026-04-13T10:00:00,2026-04-13,DAY,8.39,False,1,
DUT-0097-104,P-0097,2026-04-14T07:00:00,2026-04-14,PATROL,6.71,False,4,
DUT-0097-105,P-0097,2026-04-15T06:00:00,2026-04-15,DAY,8.45,False,2,
DUT-0097-106,P-0097,2026-04-16T13:00:00,2026-04-16,TRAINING_SUPPORT,7.63,False,3,
DUT-0097-107,P-0097,2026-04-17T13:00:00,2026-04-17,EMERGENCY,7.95,False,4,
DUT-0097-108,P-0097,2026-04-18T07:00:00,2026-04-18,EMERGENCY,10.72,False,4,
DUT-0097-109,P-0097,2026-04-19T08:00:00,2026-04-19,DAY,7.62,False,3,
DUT-0097-110,P-0097,2026-04-20T21:00:00,2026-04-20,EMERGENCY,6.38,True,3,
DUT-0097-111,P-0097,2026-04-21T05:00:00,2026-04-21,DAY,8.62,False,4,
DUT-0097-112,P-0097,2026-04-22T10:00:00,2026-04-22,DAY,5.82,False,3,
DUT-0097-113,P-0097,2026-04-23T10:00:00,2026-04-23,PATROL,5.94,False,2,
DUT-0097-114,P-0097,2026-04-24T05:00:00,2026-04-24,DAY,6.9,False,2,
DUT-0097-115,P-0097,2026-04-25T10:00:00,2026-04-25,EMERGENCY,8.01,False,2,
DUT-0097-116,P-0097,2026-04-26T07:00:00,2026-04-26,DAY,8.75,False,2,
DUT-0097-117,P-0097,2026-04-27T12:00:00,2026-04-27,DAY,9.03,False,2,
DUT-0097-118,P-0097,2026-04-28T07:00:00,2026-04-28,TRAINING_SUPPORT,7.3,False,3,
DUT-0097-119,P-0097,2026-04-29T21:00:00,2026-04-29,NIGHT,6.65,True,2,
DUT-0097-120,P-0097,2026-04-30T21:00:00,2026-04-30,PATROL,8.2,True,2,
DUT-0097-121,P-0097,2026-05-01T21:00:00,2026-05-01,NIGHT,7.28,True,2,
DUT-0097-122,P-0097,2026-05-02T13:00:00,2026-05-02,DAY,6.91,False,3,
DUT-0097-123,P-0097,2026-05-03T10:00:00,2026-05-03,PATROL,7.47,False,2,
DUT-0097-124,P-0097,2026-05-04T09:00:00,2026-05-04,DAY,8.94,False,2,
DUT-0097-125,P-0097,2026-05-05T11:00:00,2026-05-05,TRAINING_SUPPORT,6.38,False,2,
DUT-0097-126,P-0097,2026-05-06T09:00:00,2026-05-06,ADMIN,9.05,False,4,
DUT-0097-127,P-0097,2026-05-07T06:00:00,2026-05-07,PATROL,9.46,False,1,
DUT-0097-128,P-0097,2026-05-08T09:00:00,2026-05-08,DAY,9.95,False,2,
DUT-0097-129,P-0097,2026-05-09T21:00:00,2026-05-09,NIGHT,6.54,True,2,
DUT-0097-130,P-0097,2026-05-10T12:00:00,2026-05-10,DAY,5.99,False,2,
DUT-0097-131,P-0097,2026-05-11T12:00:00,2026-05-11,TRAINING_SUPPORT,7.51,False,2,
DUT-0097-132,P-0097,2026-05-12T08:00:00,2026-05-12,TRAINING_SUPPORT,5.45,False,4,
DUT-0097-133,P-0097,2026-05-13T11:00:00,2026-05-13,DAY,6.99,False,2,
DUT-0097-134,P-0097,2026-05-14T08:00:00,2026-05-14,DAY,8.11,False,2,
DUT-0097-135,P-0097,2026-05-15T13:00:00,2026-05-15,PATROL,6.25,False,2,
DUT-0097-136,P-0097,2026-05-16T09:00:00,2026-05-16,PATROL,8.72,False,2,
DUT-0097-137,P-0097,2026-05-17T10:00:00,2026-05-17,DAY,6.75,False,2,
DUT-0097-138,P-0097,2026-05-18T13:00:00,2026-05-18,DAY,7.32,False,2,
DUT-0097-139,P-0097,2026-05-19T11:00:00,2026-05-19,TRAINING_SUPPORT,8.82,False,5,
DUT-0097-140,P-0097,2026-05-20T21:00:00,2026-05-20,PATROL,8.12,True,3,
DUT-0097-141,P-0097,2026-05-21T12:00:00,2026-05-21,TRAINING_SUPPORT,8.74,False,2,
DUT-0097-142,P-0097,2026-05-22T13:00:00,2026-05-22,DAY,6.79,False,2,
DUT-0097-143,P-0097,2026-05-23T09:00:00,2026-05-23,EMERGENCY,8.54,False,3,
DUT-0097-144,P-0097,2026-05-24T12:00:00,2026-05-24,DAY,5.83,False,2,
DUT-0097-145,P-0097,2026-05-25T13:00:00,2026-05-25,DAY,9.25,False,4,
DUT-0097-146,P-0097,2026-05-26T21:00:00,2026-05-26,NIGHT,8.3,True,3,
DUT-0097-147,P-0097,2026-05-27T05:00:00,2026-05-27,TRAINING_SUPPORT,7.06,False,2,
DUT-0097-148,P-0097,2026-05-28T21:00:00,2026-05-28,EMERGENCY,7.19,True,3,
DUT-0097-149,P-0097,2026-05-29T07:00:00,2026-05-29,PATROL,5.39,False,3,
DUT-0097-150,P-0097,2026-05-30T21:00:00,2026-05-30,PATROL,8.77,True,3,
DUT-0097-151,P-0097,2026-05-31T21:00:00,2026-05-31,PATROL,8.38,True,3,
DUT-0097-152,P-0097,2026-06-01T09:00:00,2026-06-01,PATROL,5.93,False,2,
DUT-0097-153,P-0097,2026-06-02T06:00:00,2026-06-02,DAY,6.81,False,3,
DUT-0097-154,P-0097,2026-06-03T07:00:00,2026-06-03,TRAINING_SUPPORT,6.6,False,3,
DUT-0097-155,P-0097,2026-06-04T12:00:00,2026-06-04,PATROL,8.01,False,2,
DUT-0097-156,P-0097,2026-06-05T07:00:00,2026-06-05,DAY,8.38,False,2,
DUT-0097-157,P-0097,2026-06-06T08:00:00,2026-06-06,DAY,4.37,False,3,
DUT-0097-158,P-0097,2026-06-07T11:00:00,2026-06-07,DAY,7.32,False,2,
DUT-0097-159,P-0097,2026-06-08T12:00:00,2026-06-08,DAY,5.77,False,4,
DUT-0097-160,P-0097,2026-06-09T21:00:00,2026-06-09,EMERGENCY,10.96,True,4,
DUT-0097-161,P-0097,2026-06-10T12:00:00,2026-06-10,PATROL,8.79,False,3,
DUT-0097-162,P-0097,2026-06-11T07:00:00,2026-06-11,DAY,8.85,False,1,
DUT-0097-163,P-0097,2026-06-12T05:00:00,2026-06-12,DAY,5.28,False,3,
DUT-0097-164,P-0097,2026-06-13T08:00:00,2026-06-13,DAY,9.14,False,1,
DUT-0097-165,P-0097,2026-06-14T21:00:00,2026-06-14,PATROL,9.03,True,4,
DUT-0097-166,P-0097,2026-06-15T05:00:00,2026-06-15,PATROL,7.01,False,2,
DUT-0097-167,P-0097,2026-06-16T09:00:00,2026-06-16,PATROL,10.22,False,3,
DUT-0097-168,P-0097,2026-06-17T13:00:00,2026-06-17,EMERGENCY,7.99,False,4,
DUT-0097-169,P-0097,2026-06-18T09:00:00,2026-06-18,DAY,7.62,False,3,
DUT-0097-170,P-0097,2026-06-19T21:00:00,2026-06-19,NIGHT,7.35,True,3,
DUT-0097-171,P-0097,2026-06-20T06:00:00,2026-06-20,PATROL,7.29,False,3,
DUT-0097-172,P-0097,2026-06-21T21:00:00,2026-06-21,NIGHT,6.32,True,2,
DUT-0097-173,P-0097,2026-06-22T10:00:00,2026-06-22,PATROL,9.19,False,3,
DUT-0097-174,P-0097,2026-06-23T13:00:00,2026-06-23,ADMIN,9.13,False,1,
DUT-0097-175,P-0097,2026-06-24T08:00:00,2026-06-24,TRAINING_SUPPORT,6.04,False,2,
DUT-0097-176,P-0097,2026-06-25T21:00:00,2026-06-25,NIGHT,8.01,True,3,
DUT-0097-177,P-0097,2026-06-26T10:00:00,2026-06-26,DAY,8.87,False,3,
DUT-0097-178,P-0097,2026-06-27T08:00:00,2026-06-27,ADMIN,6.71,False,3,
DUT-0097-179,P-0097,2026-06-28T21:00:00,2026-06-28,NIGHT,8.3,True,2,
DUT-0097-180,P-0097,2026-06-29T21:00:00,2026-06-29,PATROL,5.28,True,3,
DUT-0098-001,P-0098,2026-01-01T05:00:00,2026-01-01,DAY,10.33,False,5,
DUT-0098-002,P-0098,2026-01-02T05:00:00,2026-01-02,DAY,8.94,False,3,
DUT-0098-003,P-0098,2026-01-03T08:00:00,2026-01-03,ADMIN,9.6,False,5,
DUT-0098-004,P-0098,2026-01-04T07:00:00,2026-01-04,DAY,10.55,False,5,
DUT-0098-005,P-0098,2026-01-05T11:00:00,2026-01-05,TRAINING_SUPPORT,10.62,False,5,
DUT-0098-006,P-0098,2026-01-06T08:00:00,2026-01-06,PATROL,11.88,False,4,
DUT-0098-007,P-0098,2026-01-07T21:00:00,2026-01-07,PATROL,9.76,True,4,
DUT-0098-008,P-0098,2026-01-08T13:00:00,2026-01-08,ADMIN,11.03,False,4,
DUT-0098-009,P-0098,2026-01-09T05:00:00,2026-01-09,PATROL,10.0,False,4,
DUT-0098-010,P-0098,2026-01-10T09:00:00,2026-01-10,PATROL,11.53,False,5,
DUT-0098-011,P-0098,2026-01-11T13:00:00,2026-01-11,TRAINING_SUPPORT,11.94,False,4,
DUT-0098-012,P-0098,2026-01-12T08:00:00,2026-01-12,DAY,9.1,False,4,
DUT-0098-013,P-0098,2026-01-13T07:00:00,2026-01-13,DAY,12.86,False,5,
DUT-0098-014,P-0098,2026-01-14T08:00:00,2026-01-14,DAY,12.46,False,4,
DUT-0098-015,P-0098,2026-01-15T08:00:00,2026-01-15,PATROL,9.1,False,4,
DUT-0098-016,P-0098,2026-01-16T11:00:00,2026-01-16,TRAINING_SUPPORT,6.45,False,5,
DUT-0098-017,P-0098,2026-01-17T07:00:00,2026-01-17,DAY,9.39,False,5,
DUT-0098-018,P-0098,2026-01-18T21:00:00,2026-01-18,EMERGENCY,9.43,True,4,
DUT-0098-019,P-0098,2026-01-19T09:00:00,2026-01-19,PATROL,10.57,False,3,
DUT-0098-020,P-0098,2026-01-20T05:00:00,2026-01-20,TRAINING_SUPPORT,9.82,False,4,
DUT-0098-021,P-0098,2026-01-21T09:00:00,2026-01-21,DAY,9.7,False,4,
DUT-0098-022,P-0098,2026-01-22T13:00:00,2026-01-22,DAY,9.63,False,3,
DUT-0098-023,P-0098,2026-01-23T21:00:00,2026-01-23,PATROL,7.45,True,4,
DUT-0098-024,P-0098,2026-01-24T11:00:00,2026-01-24,DAY,11.85,False,5,
DUT-0098-025,P-0098,2026-01-25T21:00:00,2026-01-25,NIGHT,9.13,True,5,
DUT-0098-026,P-0098,2026-01-26T06:00:00,2026-01-26,PATROL,8.88,False,2,
DUT-0098-027,P-0098,2026-01-27T13:00:00,2026-01-27,DAY,9.97,False,5,
DUT-0098-028,P-0098,2026-01-28T13:00:00,2026-01-28,DAY,9.72,False,3,
DUT-0098-043,P-0098,2026-02-12T05:00:00,2026-02-12,DAY,11.67,False,5,
DUT-0098-044,P-0098,2026-02-13T08:00:00,2026-02-13,TRAINING_SUPPORT,12.01,False,4,
DUT-0098-045,P-0098,2026-02-14T07:00:00,2026-02-14,DAY,11.1,False,5,
DUT-0098-046,P-0098,2026-02-15T06:00:00,2026-02-15,DAY,9.3,False,5,
DUT-0098-047,P-0098,2026-02-16T05:00:00,2026-02-16,TRAINING_SUPPORT,11.11,False,4,
DUT-0098-048,P-0098,2026-02-17T21:00:00,2026-02-17,NIGHT,10.3,True,4,
DUT-0098-049,P-0098,2026-02-18T13:00:00,2026-02-18,DAY,10.58,False,3,
DUT-0098-050,P-0098,2026-02-19T21:00:00,2026-02-19,NIGHT,9.51,True,5,
DUT-0098-051,P-0098,2026-02-20T21:00:00,2026-02-20,NIGHT,8.21,True,3,
DUT-0098-052,P-0098,2026-02-21T12:00:00,2026-02-21,DAY,12.03,False,5,
DUT-0098-053,P-0098,2026-02-22T07:00:00,2026-02-22,DAY,10.53,False,5,
DUT-0098-054,P-0098,2026-02-23T06:00:00,2026-02-23,ADMIN,9.12,False,4,
DUT-0098-055,P-0098,2026-02-24T21:00:00,2026-02-24,PATROL,7.84,True,4,
DUT-0098-056,P-0098,2026-02-25T13:00:00,2026-02-25,TRAINING_SUPPORT,9.4,False,4,
DUT-0098-057,P-0098,2026-02-26T21:00:00,2026-02-26,NIGHT,9.5,True,4,
DUT-0098-058,P-0098,2026-02-27T09:00:00,2026-02-27,TRAINING_SUPPORT,10.9,False,4,
DUT-0098-059,P-0098,2026-02-28T07:00:00,2026-02-28,DAY,13.88,False,5,
DUT-0098-060,P-0098,2026-03-01T07:00:00,2026-03-01,PATROL,9.93,False,4,
DUT-0098-061,P-0098,2026-03-02T21:00:00,2026-03-02,NIGHT,11.89,True,4,
DUT-0098-062,P-0098,2026-03-03T10:00:00,2026-03-03,EMERGENCY,11.14,False,5,
DUT-0098-063,P-0098,2026-03-04T09:00:00,2026-03-04,DAY,10.57,False,4,
DUT-0098-064,P-0098,2026-03-05T12:00:00,2026-03-05,DAY,9.86,False,4,
DUT-0098-065,P-0098,2026-03-06T06:00:00,2026-03-06,PATROL,11.28,False,5,
DUT-0098-066,P-0098,2026-03-07T09:00:00,2026-03-07,TRAINING_SUPPORT,12.63,False,4,
DUT-0098-067,P-0098,2026-03-08T21:00:00,2026-03-08,TRAINING_SUPPORT,6.97,True,4,
DUT-0098-068,P-0098,2026-03-09T11:00:00,2026-03-09,PATROL,12.38,False,5,
DUT-0098-069,P-0098,2026-03-10T21:00:00,2026-03-10,PATROL,10.29,True,5,
DUT-0098-070,P-0098,2026-03-11T21:00:00,2026-03-11,PATROL,12.21,True,5,
DUT-0098-071,P-0098,2026-03-12T21:00:00,2026-03-12,PATROL,11.93,True,5,
DUT-0098-072,P-0098,2026-03-13T21:00:00,2026-03-13,EMERGENCY,12.13,True,5,
DUT-0098-073,P-0098,2026-03-14T07:00:00,2026-03-14,DAY,11.15,False,5,
DUT-0098-074,P-0098,2026-03-15T08:00:00,2026-03-15,DAY,10.83,False,4,
DUT-0098-075,P-0098,2026-03-16T11:00:00,2026-03-16,EMERGENCY,13.87,False,5,
DUT-0098-076,P-0098,2026-03-17T09:00:00,2026-03-17,TRAINING_SUPPORT,9.05,False,4,
DUT-0098-077,P-0098,2026-03-18T05:00:00,2026-03-18,ADMIN,11.01,False,4,
DUT-0098-078,P-0098,2026-03-19T21:00:00,2026-03-19,NIGHT,11.16,True,5,
DUT-0098-079,P-0098,2026-03-20T21:00:00,2026-03-20,PATROL,11.52,True,3,
DUT-0098-080,P-0098,2026-03-21T07:00:00,2026-03-21,ADMIN,9.17,False,3,
DUT-0098-081,P-0098,2026-03-22T06:00:00,2026-03-22,DAY,11.97,False,5,
DUT-0098-082,P-0098,2026-03-23T08:00:00,2026-03-23,DAY,9.41,False,5,
DUT-0098-083,P-0098,2026-03-24T11:00:00,2026-03-24,ADMIN,9.79,False,5,
DUT-0098-084,P-0098,2026-03-25T09:00:00,2026-03-25,DAY,9.55,False,5,
DUT-0098-085,P-0098,2026-03-26T13:00:00,2026-03-26,DAY,7.78,False,5,
DUT-0098-086,P-0098,2026-03-27T06:00:00,2026-03-27,DAY,9.38,False,5,
DUT-0098-087,P-0098,2026-03-28T13:00:00,2026-03-28,DAY,10.53,False,3,
DUT-0098-088,P-0098,2026-03-29T07:00:00,2026-03-29,ADMIN,11.23,False,5,
DUT-0098-089,P-0098,2026-03-30T13:00:00,2026-03-30,DAY,7.9,False,3,
DUT-0098-090,P-0098,2026-03-31T09:00:00,2026-03-31,PATROL,11.73,False,5,
DUT-0098-091,P-0098,2026-04-01T21:00:00,2026-04-01,NIGHT,9.63,True,5,
DUT-0098-092,P-0098,2026-04-02T13:00:00,2026-04-02,TRAINING_SUPPORT,9.1,False,4,
DUT-0098-093,P-0098,2026-04-03T12:00:00,2026-04-03,DAY,9.01,False,4,
DUT-0098-094,P-0098,2026-04-04T13:00:00,2026-04-04,TRAINING_SUPPORT,10.29,False,5,
DUT-0098-095,P-0098,2026-04-05T09:00:00,2026-04-05,DAY,7.77,False,3,
DUT-0098-096,P-0098,2026-04-06T21:00:00,2026-04-06,NIGHT,9.72,True,4,
DUT-0098-097,P-0098,2026-04-07T21:00:00,2026-04-07,NIGHT,12.34,True,5,
DUT-0098-098,P-0098,2026-04-08T10:00:00,2026-04-08,PATROL,10.67,False,5,
DUT-0098-099,P-0098,2026-04-09T21:00:00,2026-04-09,NIGHT,7.8,True,4,
DUT-0098-100,P-0098,2026-04-10T10:00:00,2026-04-10,TRAINING_SUPPORT,10.0,False,4,
DUT-0098-101,P-0098,2026-04-11T12:00:00,2026-04-11,TRAINING_SUPPORT,9.26,False,4,
DUT-0098-102,P-0098,2026-04-12T10:00:00,2026-04-12,TRAINING_SUPPORT,9.25,False,4,
DUT-0098-103,P-0098,2026-04-13T13:00:00,2026-04-13,DAY,10.91,False,5,
DUT-0098-104,P-0098,2026-04-14T21:00:00,2026-04-14,NIGHT,12.15,True,4,
DUT-0098-105,P-0098,2026-04-15T21:00:00,2026-04-15,TRAINING_SUPPORT,10.51,True,4,
DUT-0098-106,P-0098,2026-04-16T21:00:00,2026-04-16,PATROL,11.93,True,5,
DUT-0098-107,P-0098,2026-04-17T21:00:00,2026-04-17,NIGHT,9.34,True,5,
DUT-0098-108,P-0098,2026-04-18T11:00:00,2026-04-18,PATROL,10.11,False,5,
DUT-0098-109,P-0098,2026-04-19T05:00:00,2026-04-19,DAY,12.97,False,4,
DUT-0098-110,P-0098,2026-04-20T21:00:00,2026-04-20,NIGHT,13.25,True,4,
DUT-0098-111,P-0098,2026-04-21T13:00:00,2026-04-21,EMERGENCY,9.11,False,5,
DUT-0098-112,P-0098,2026-04-22T06:00:00,2026-04-22,DAY,8.37,False,5,
DUT-0098-113,P-0098,2026-04-23T06:00:00,2026-04-23,ADMIN,7.87,False,5,
DUT-0098-114,P-0098,2026-04-24T08:00:00,2026-04-24,PATROL,11.9,False,5,
DUT-0098-115,P-0098,2026-04-25T21:00:00,2026-04-25,NIGHT,9.95,True,5,
DUT-0098-116,P-0098,2026-04-26T09:00:00,2026-04-26,DAY,8.09,False,4,
DUT-0098-117,P-0098,2026-04-27T21:00:00,2026-04-27,EMERGENCY,11.71,True,5,
DUT-0098-118,P-0098,2026-04-28T10:00:00,2026-04-28,PATROL,7.39,False,4,
DUT-0098-119,P-0098,2026-04-29T08:00:00,2026-04-29,PATROL,12.83,False,5,
DUT-0098-120,P-0098,2026-04-30T21:00:00,2026-04-30,EMERGENCY,8.18,True,4,
DUT-0098-121,P-0098,2026-05-01T11:00:00,2026-05-01,PATROL,12.72,False,4,
DUT-0098-122,P-0098,2026-05-02T11:00:00,2026-05-02,ADMIN,7.43,False,4,
DUT-0098-123,P-0098,2026-05-03T08:00:00,2026-05-03,TRAINING_SUPPORT,9.81,False,4,
DUT-0098-124,P-0098,2026-05-04T21:00:00,2026-05-04,PATROL,11.08,True,5,
DUT-0098-125,P-0098,2026-05-05T08:00:00,2026-05-05,PATROL,11.05,False,4,
DUT-0098-126,P-0098,2026-05-06T05:00:00,2026-05-06,PATROL,8.93,False,5,
DUT-0098-127,P-0098,2026-05-07T21:00:00,2026-05-07,NIGHT,11.85,True,5,
DUT-0098-128,P-0098,2026-05-08T21:00:00,2026-05-08,NIGHT,9.97,True,3,
DUT-0098-129,P-0098,2026-05-09T08:00:00,2026-05-09,ADMIN,10.3,False,4,
DUT-0098-130,P-0098,2026-05-10T21:00:00,2026-05-10,NIGHT,7.96,True,3,
DUT-0098-131,P-0098,2026-05-11T21:00:00,2026-05-11,NIGHT,9.97,True,4,
DUT-0098-132,P-0098,2026-05-12T07:00:00,2026-05-12,TRAINING_SUPPORT,8.2,False,4,
DUT-0098-133,P-0098,2026-05-13T09:00:00,2026-05-13,TRAINING_SUPPORT,9.93,False,5,
DUT-0098-134,P-0098,2026-05-14T06:00:00,2026-05-14,DAY,9.88,False,3,
DUT-0098-135,P-0098,2026-05-15T09:00:00,2026-05-15,DAY,11.29,False,4,
DUT-0098-136,P-0098,2026-05-16T21:00:00,2026-05-16,NIGHT,10.56,True,5,
DUT-0098-137,P-0098,2026-05-17T13:00:00,2026-05-17,TRAINING_SUPPORT,9.44,False,5,
DUT-0098-138,P-0098,2026-05-18T21:00:00,2026-05-18,PATROL,9.08,True,4,
